1000,3,7.0
1001,3,13.0
1002,3,35.0
1003,3,53.0
1004,3,69.0
1005,3,78.0
1006,3,83.0
1007,3,99.0
1008,3,123.0
1009,3,126.0
1010,3,142.0
1011,3,179.0
1012,3,188.0
1013,3,201.0
1014,3,209.0
1015,3,224.0
1016,3,230.0
1017,3,341.0
1018,3,347.0
1019,3,353.0
1020,3,371.0
1021,3,399.0
1022,3,421.0
1023,3,457.0
1024,3,461.0
1025,3,463.0
1026,3,470.0
1027,3,474.0
1028,3,481.0
1029,3,486.0
1030,3,488.0
1031,3,498.0
1032,3,503.0
1033,3,527.0
1034,3,565.0
1035,3,567.0
1036,3,568.0
1037,3,597.0
1038,3,604.0
1039,3,620.0
1040,3,626.0
1041,3,654.0
1042,3,662.0
1043,3,664.0
1044,3,683.0
1045,3,695.0
1046,3,733.0
1047,3,766.0
1048,3,770.0
1049,3,772.0
1050,3,789.0
1051,3,796.0
1052,3,804.0
1053,3,812.0
1054,3,815.0
1055,3,822.0
1056,3,826.0
1057,3,828.0
1058,3,857.0
1059,3,859.0
1060,3,878.0
1061,3,879.0
1062,3,882.0
1063,3,932.0
1064,3,940.0
1065,3,942.0
1066,3,965.0
1067,3,997.0
1068,3,1006.0
1069,3,1028.0
1070,3,1040.0
1071,3,1051.0
1072,3,1073.0
1073,3,1085.0
1074,3,1089.0
1075,3,1110.0
1076,3,1111.0
1077,3,1125.0
1078,3,1135.0
1079,3,1144.0
1080,3,1174.0
1081,3,1184.0
1082,3,1185.0
1083,3,1188.0
1084,3,1203.0
1085,3,1216.0
1086,3,1217.0
1087,3,1218.0
1088,3,1231.0
1089,3,1269.0
1090,3,1278.0
1091,3,1298.0
1092,3,1307.0
1093,3,1346.0
1094,3,1350.0
1095,3,1379.0
1096,3,1382.0
1097,3,1419.0
1098,3,1432.0
1099,3,1450.0
1100,3,1451.0
1101,3,1476.0
1102,3,1487.0
1103,3,1521.0
1104,3,1536.0
1105,3,1540.0
1106,3,1558.0
1107,3,1583.0
1108,3,1588.0
1109,3,1592.0
1110,3,1598.0
1111,3,1604.0
1112,3,1606.0
1113,3,1611.0
1114,3,1624.0
1115,3,1628.0
1116,3,1632.0
1117,3,1654.0
1118,3,1660.0
1119,3,1662.0
1120,3,1677.0
1121,3,1685.0
1122,3,1703.0
1123,3,1712.0
1124,3,1714.0
1125,3,1720.0
1126,3,1731.0
1127,3,1735.0
1128,3,1748.0
1129,3,1750.0
1130,3,1754.0
1131,3,1759.0
1132,3,1764.0
1133,3,1765.0
1134,3,1782.0
1135,3,1863.0
1136,3,1881.0
1137,3,1896.0
1138,3,1914.0
1139,3,1920.0
1140,3,1950.0
1141,3,1963.0
1142,3,1968.0
1143,3,1989.0
1144,3,2018.0
1145,3,2024.0
1146,3,2028.0
1147,3,2057.0
1148,3,2106.0
1149,3,2141.0
1150,3,2152.0
1151,3,2173.0
1152,3,2219.0
1153,3,2221.0
1154,3,2225.0
1155,3,2268.0
1156,3,2269.0
1157,3,2273.0
1158,3,2295.0
1159,3,2298.0
1160,3,2301.0
1161,3,2319.0
1162,3,2320.0
1163,3,2330.0
1164,3,2344.0
1165,3,2391.0
1166,3,2420.0
1167,3,2444.0
1168,3,2453.0
1169,3,2505.0
1170,3,2513.0
1171,3,2519.0
1172,3,2539.0
1173,3,2540.0
1174,3,2606.0
1175,3,2626.0
1176,3,2641.0
1177,3,2648.0
1178,3,2659.0
1179,3,2660.0
1180,3,2712.0
1181,3,2715.0
1182,3,2732.0
1183,3,2736.0
1184,3,2738.0
1185,3,2752.0
1186,3,2755.0
1187,3,2756.0
1188,3,2757.0
1189,3,2758.0
1190,3,2766.0
1191,3,2788.0
1192,3,2797.0
1193,3,2818.0
1194,3,2821.0
1195,3,2824.0
1196,3,2830.0
1197,3,2831.0
1198,3,2834.0
1199,3,2850.0
1200,3,2856.0
1201,3,2860.0
1202,3,2863.0
1203,3,2865.0
1204,3,2884.0
1205,3,2915.0
1206,3,2927.0
1207,3,2933.0
1208,3,2964.0
1209,3,2991.0
1210,3,3001.0
1211,3,3051.0
1212,3,3069.0
1213,3,3084.0
1214,3,3091.0
1215,3,3098.0
1216,3,3107.0
1217,3,3108.0
1218,3,3121.0
1219,3,3126.0
1220,3,3161.0
1221,3,3171.0
1222,3,3191.0
1223,3,3220.0
1224,3,3237.0
1225,3,3242.0
1226,3,3280.0
1227,3,3290.0
1228,3,3293.0
1229,3,3304.0
1230,3,3335.0
1231,3,3336.0
1232,3,3345.0
1233,3,3373.0
1234,3,3386.0
1235,3,3397.0
1236,3,3438.0
1237,3,3468.0
1238,3,3494.0
1239,3,3502.0
1240,3,3541.0
1241,3,3556.0
1242,3,3585.0
1243,3,3601.0
1244,3,3603.0
1245,3,3606.0
1246,3,3622.0
1247,3,3652.0
1248,3,3656.0
1249,3,3662.0
1250,3,3671.0
1251,3,3682.0
1252,3,3688.0
1253,3,3699.0
1254,3,3706.0
1255,3,3708.0
1256,3,3717.0
1257,3,3718.0
1258,3,3721.0
1259,3,3726.0
1260,3,3765.0
1261,3,3793.0
1262,3,3854.0
1263,3,3865.0
1264,3,3872.0
1265,3,3927.0
1266,3,3953.0
1267,3,3958.0
1268,3,3971.0
1269,3,3973.0
1270,3,3991.0
1271,3,4006.0
1272,3,4007.0
1273,3,4014.0
1274,3,4016.0
1275,3,4017.0
1276,3,4079.0
1277,3,4097.0
1278,3,4120.0
1279,3,4121.0
1280,3,4126.0
1281,3,4136.0
1282,3,4147.0
1283,3,4151.0
1284,3,4160.0
1285,3,4169.0
1286,3,4208.0
1287,3,4222.0
1288,3,4231.0
1289,3,4238.0
1290,3,4243.0
1291,3,4253.0
1292,3,4266.0
1293,3,4276.0
1294,3,4291.0
1295,3,4295.0
1296,3,4298.0
1297,3,4334.0
1298,3,4348.0
1299,3,4356.0
1300,3,4373.0
1301,3,4394.0
1302,3,4395.0
1303,3,4404.0
1304,3,4476.0
1305,3,4487.0
1306,3,4493.0
1307,3,4498.0
1308,3,4507.0
1309,3,4519.0
1310,3,4531.0
1311,3,4548.0
1312,3,4549.0
1313,3,4551.0
1314,3,4553.0
1315,3,4559.0
1316,3,4576.0
1317,3,4582.0
1318,3,4649.0
1319,3,4653.0
1320,3,4657.0
1321,3,4671.0
1322,3,4679.0
1323,3,4687.0
1324,3,4688.0
1325,3,4710.0
1326,3,4721.0
1327,3,4743.0
1328,3,4769.0
1329,3,4779.0
1330,3,4800.0
1331,3,4810.0
1332,3,4813.0
1333,3,4818.0
1334,3,4839.0
1335,3,4861.0
1336,3,4862.0
1337,3,4922.0
1338,3,4942.0
1339,3,4950.0
1340,3,4962.0
1341,3,4966.0
1342,3,4982.0
1343,3,4990.0
1344,3,5025.0
1345,3,5058.0
1346,3,5064.0
1347,3,5097.0
1348,3,5109.0
1349,3,5132.0
1350,3,5138.0
1351,3,5181.0
1352,3,5185.0
1353,3,5199.0
1354,3,5217.0
1355,3,5238.0
1356,3,5264.0
1357,3,5276.0
1358,3,5303.0
1359,3,5325.0
1360,3,5327.0
1361,3,5332.0
1362,3,5337.0
1363,3,5375.0
1364,3,5382.0
1365,3,5386.0
1366,3,5406.0
1367,3,5420.0
1368,3,5422.0
1369,3,5486.0
1370,3,5500.0
1371,3,5529.0
1372,3,5571.0
1373,3,5574.0
1374,3,5590.0
1375,3,5606.0
1376,3,5614.0
1377,3,5635.0
1378,3,5654.0
1379,3,5693.0
1380,3,5702.0
1381,3,5719.0
1382,3,5762.0
1383,3,5777.0
1384,3,5782.0
1385,3,5783.0
1386,3,5793.0
1387,3,5832.0
1388,3,5846.0
1389,3,5851.0
1390,3,5856.0
1391,3,5863.0
1392,3,5867.0
1393,3,5884.0
1394,3,5889.0
1395,3,5968.0
1396,3,5988.0
1397,3,6014.0
1398,3,6029.0
1399,3,6034.0
1400,3,6094.0
1401,3,6117.0
1402,3,6120.0
1403,3,6143.0
1404,3,6147.0
1405,3,6152.0
1406,3,6177.0
1407,3,6184.0
1408,3,6185.0
1409,3,6216.0
1410,3,6230.0
1411,3,6250.0
1412,3,6256.0
1413,3,6275.0
1414,3,6292.0
1415,3,6295.0
1416,3,6302.0
1417,3,6305.0
1418,3,6318.0
1419,3,6329.0
1420,3,6340.0
1421,3,6347.0
1422,3,6387.0
1423,3,6409.0
1424,3,6428.0
1425,3,6440.0
1426,3,6450.0
1427,3,6454.0
1428,3,6456.0
1429,3,6460.0
1430,3,6461.0
1431,3,6471.0
1432,3,6473.0
1433,3,6481.0
1434,3,6484.0
1435,3,6494.0
1436,3,6506.0
1437,3,6511.0
1438,3,6546.0
1439,3,6555.0
1440,3,6563.0
1441,3,6570.0
1442,3,6578.0
1443,3,6580.0
1444,3,6592.0
1445,3,6599.0
1446,3,6617.0
1447,3,6621.0
1448,3,6626.0
1449,3,6648.0
1450,3,6656.0
1451,3,6661.0
1452,3,6663.0
1453,3,6666.0
1454,3,6691.0
1455,3,6695.0
1456,3,6705.0
1457,3,6719.0
1458,3,6726.0
1459,3,6747.0
1460,3,6781.0
1461,3,6809.0
1462,3,6835.0
1463,3,6845.0
1464,3,6872.0
1465,3,6903.0
1466,3,6910.0
1467,3,6922.0
1468,3,6930.0
1469,3,6942.0
1470,3,6958.0
1471,3,6972.0
1472,3,6974.0
1473,3,7011.0
1474,3,7014.0
1475,3,7022.0
1476,3,7036.0
1477,3,7040.0
1478,3,7074.0
1479,3,7079.0
1480,3,7105.0
1481,3,7152.0
1482,3,7170.0
1483,3,7185.0
1484,3,7197.0
1485,3,7214.0
1486,3,7215.0
1487,3,7218.0
1488,3,7230.0
1489,3,7233.0
1490,3,7290.0
1491,3,7292.0
1492,3,7296.0
1493,3,7302.0
1494,3,7314.0
1495,3,7317.0
1496,3,7322.0
1497,3,7334.0
1498,3,7339.0
1499,3,7341.0
1500,3,7347.0
1501,3,7355.0
1502,3,7373.0
1503,3,7375.0
1504,3,7381.0
1505,3,7382.0
1506,3,7396.0
1507,3,7423.0
1508,3,7427.0
1509,3,7454.0
1510,3,7491.0
1511,3,7499.0
1512,3,7537.0
1513,3,7550.0
